6406,2,5,-79,5
6407,-3,5,-79,5
6408,3,5,-82,5
6409,-2,5,-82,5
6410,8,5,-82,5
6411,13,5,-82,5
6412,18,5,-82,5
6413,3,5,-79,5
6414,8,5,-79,5
6415,13,5,-79,5
6416,18,5,-79,5
6417,23,5,-79,5
6418,28,5,-79,5
6419,14,5,-78,5
6420,9,5,-78,5
6421,4,5,-78,5
6422,19,5,-78,5
6423,24,5,-78,5
6424,29,5,-78,5
6425,11,5,-82,5
6426,6,5,-82,5
6427,1,5,-82,5
6428,16,5,-82,5
6429,21,5,-82,5
6430,26,5,-82,5
6431,22,5,-82,5
6432,17,5,-82,5
6433,12,5,-82,5
6434,7,5,-82,5
6435,27,5,-82,5
6436,14,5,-82,5
6437,9,5,-82,5
6438,4,5,-82,5
6439,-1,5,-82,5
6440,19,5,-82,5
6441,24,5,-82,5
6442,-1,5,-78,5
6443,3,5,-81,5
6444,8,5,-81,5
6445,13,5,-81,5
6446,18,5,-81,5
6447,23,5,-81,5
6448,28,5,-81,5
6449,-2,5,-81,5
6450,-6,5,-78,5
6451,17,5,-81,5
6452,12,5,-81,5
6453,7,5,-81,5
6454,2,5,-81,5
6455,-3,5,-81,5
6456,22,5,-81,5
6457,26,5,-78,5
6458,31,5,-78,5
6459,27,5,-81,5
6460,-7,5,-81,5
6461,23,5,-82,5
6462,28,5,-82,5
6463,-4,5,-82,5
6464,29,5,-82,5
6465,2,5,-82,5
6466,-2,5,-79,5
6467,32,5,-81,5
6468,-6,5,-76,5
6469,-3,5,-82,5
6470,-7,5,-79,5
6471,27,5,-79,5
6472,31,5,-76,5
6473,32,5,-79,5
6474,36,5,-76,5
6475,-11,5,-76,5
6476,11,5,-17,1
6477,6,5,-17,1
6478,1,5,-17,1
6479,16,5,-17,1
6480,21,5,-17,1
6481,3,1,-81,5
6482,4,1,-81,5
6483,2,1,-81,5
6484,5,1,-81,5
6485,1,1,-81,5
6486,0,1,-81,5
6487,11,5,-84,5
6488,6,5,-84,5
6489,1,5,-84,5
6490,16,5,-84,5
6491,21,5,-84,5
6492,14,5,-84,5
6493,9,5,-84,5
6494,4,5,-84,5
6495,19,5,-84,5
6496,24,5,-84,5
6497,-1,5,-84,5
6498,-1,1,-81,5
6499,26,5,-84,5
6500,6,1,-81,5
6501,-4,5,-84,5
6502,29,5,-84,5
6503,22,5,-17,1
6504,17,5,-17,1
6505,12,5,-17,1
6506,7,5,-17,1
6507,2,5,-17,1
6508,3,1,-83,5
6509,4,1,-83,5
6510,2,1,-83,5
6511,5,1,-83,5
6512,1,1,-83,5
6513,0,1,-83,5
6514,11,5,-86,5
6515,6,5,-86,5
6516,1,5,-86,5
6517,16,5,-86,5
6518,21,5,-86,5
6519,14,5,-86,5
6520,9,5,-86,5
6521,4,5,-86,5
6522,19,5,-86,5
6523,24,5,-86,5
6524,-1,5,-86,5
6525,26,5,-86,5
6526,3,1,-87,5
6527,4,1,-87,5
6528,2,1,-87,5
6529,5,1,-87,5
6530,1,1,-87,5
6531,0,1,-87,5
6532,3,5,-17,1
6533,8,5,-17,1
6534,13,5,-17,1
6535,18,5,-17,1
6536,23,5,-17,1
6537,17,5,-88,5
6538,12,5,-88,5
6539,7,5,-88,5
6540,2,5,-88,5
6541,-2,5,-17,1
6542,-6,5,-82,5
6543,3,1,-89,5
6544,4,1,-89,5
6545,2,1,-89,5
6546,1,1,-89,5
6547,14,5,-17,1
6548,9,5,-17,1
6549,4,5,-17,1
6550,19,5,-17,1
6551,24,5,-17,1
6552,18,5,-88,5
6553,13,5,-88,5
6554,8,5,-88,5
6555,23,5,-88,5
6556,27,5,-17,1
6557,31,5,-82,5
6558,-2,1,-73,5
6559,-7,5,-77,5
6560,-3,5,-16,1
6561,-4,5,-81,5
6562,0,1,-84,5
6563,-8,5,-78,5
6564,-11,5,-74,5
6565,-14,5,-14,1
6566,3,5,-88,5
6567,-1,5,-17,1
6568,-1,1,-82,5
6569,-9,5,-79,5
6570,-12,5,-15,1
6571,-8,5,-16,1
6572,-2,1,-79,5
6573,-7,5,-83,5
6574,-1,1,-84,5
6575,-2,5,-88,5
6576,-9,5,-81,5
6577,-6,5,-17,1
6578,-13,5,-78,5
6579,-2,1,-82,5
6580,-1,1,-83,5
6581,28,5,-16,1
6582,32,5,-77,5
6583,7,1,-73,5
6584,36,5,-74,5
6585,39,5,-14,1
6586,33,5,-78,5
6587,29,5,-81,5
6588,5,1,-84,5
6589,22,5,-88,5
6590,26,5,-17,1
6591,6,1,-82,5
6592,34,5,-79,5
6593,37,5,-15,1
6594,33,5,-16,1
6595,7,1,-79,5
6596,32,5,-83,5
6597,-4,5,-17,1
6598,-8,5,-82,5
6599,29,5,-17,1
6600,33,5,-82,5
6601,-9,5,-16,1
6602,-13,5,-77,5
6603,-6,5,-84,5
6604,-2,1,-81,5
6605,-3,5,-88,5
6606,-7,5,-17,1
6607,6,1,-84,5
6608,34,5,-81,5
6609,27,5,-88,5
6610,31,5,-17,1
6611,38,5,-78,5
6612,7,1,-82,5
6613,6,1,-83,5
6614,34,5,-16,1
6615,31,5,-84,5
6616,28,5,-88,5
6617,38,5,-77,5
6618,7,1,-81,5
6619,32,5,-17,1
6620,3,1,-16,1
6621,4,1,-16,1
6622,2,1,-16,1
6623,5,1,-16,1
6624,1,1,-16,1
6625,0,1,-16,1
6626,11,5,-83,5
6627,6,5,-83,5
6628,1,5,-83,5
6629,-4,5,-83,5
6630,16,5,-83,5
6631,21,5,-83,5
6632,22,5,-84,5
6633,17,5,-84,5
6634,12,5,-84,5
6635,7,5,-84,5
6636,2,5,-84,5
6637,-3,5,-84,5
6638,3,5,-84,5
6639,8,5,-84,5
6640,13,5,-84,5
6641,18,5,-84,5
6642,23,5,-84,5
6643,28,5,-84,5
6644,3,5,-87,5
6645,-2,5,-87,5
6646,8,5,-87,5
6647,13,5,-87,5
6648,18,5,-87,5
6649,14,5,-83,5
6650,9,5,-83,5
6651,4,5,-83,5
6652,19,5,-83,5
6653,24,5,-83,5
6654,29,5,-83,5
6655,11,5,-87,5
6656,6,5,-87,5
6657,1,5,-87,5
6658,16,5,-87,5
6659,21,5,-87,5
6660,26,5,-87,5
6661,22,5,-87,5
6662,17,5,-87,5
6663,12,5,-87,5
6664,7,5,-87,5
6665,27,5,-87,5
6666,14,5,-87,5
6667,9,5,-87,5
6668,4,5,-87,5
6669,-1,5,-87,5
6670,19,5,-87,5
6671,24,5,-87,5
6672,-1,5,-83,5
6673,3,5,-86,5
6674,8,5,-86,5
6675,13,5,-86,5
6676,18,5,-86,5
6677,23,5,-86,5
6678,28,5,-86,5
6679,-2,5,-86,5
6680,-6,5,-83,5
6681,17,5,-86,5
6682,12,5,-86,5
6683,7,5,-86,5
6684,2,5,-86,5
6685,-3,5,-86,5
6686,22,5,-86,5
6687,26,5,-83,5
6688,31,5,-83,5
6689,27,5,-86,5
6690,-7,5,-86,5
6691,23,5,-87,5
6692,28,5,-87,5
6693,-4,5,-87,5
6694,29,5,-87,5
6695,2,5,-87,5
6696,-2,5,-84,5
6697,32,5,-86,5
6698,-6,5,-81,5
6699,-3,5,-87,5
6700,-7,5,-84,5
6701,27,5,-84,5
6702,31,5,-81,5
6703,32,5,-84,5
6704,36,5,-81,5
6705,-11,5,-81,5
6706,11,5,-18,1
6707,6,5,-18,1
6708,1,5,-18,1
6709,16,5,-18,1
6710,21,5,-18,1
6711,3,1,-86,5
6712,4,1,-86,5
6713,2,1,-86,5
6714,5,1,-86,5
6715,1,1,-86,5
6716,0,1,-86,5
6717,11,5,-89,5
6718,6,5,-89,5
6719,1,5,-89,5
6720,16,5,-89,5
6721,21,5,-89,5
6722,14,5,-89,5
6723,9,5,-89,5
6724,4,5,-89,5
6725,19,5,-89,5
6726,24,5,-89,5
6727,-1,5,-89,5
6728,-1,1,-86,5
6729,26,5,-89,5
6730,6,1,-86,5
6731,-4,5,-89,5
6732,29,5,-89,5
6733,22,5,-18,1
6734,17,5,-18,1
6735,12,5,-18,1
6736,7,5,-18,1
6737,2,5,-18,1
6738,3,1,-92,5
6739,4,1,-92,5
6740,2,1,-92,5
6741,5,1,-92,5
6742,1,1,-92,5
6743,0,1,-92,5
6744,3,1,-88,5
6745,4,1,-88,5
6746,2,1,-88,5
6747,5,1,-88,5
6748,1,1,-88,5
6749,0,1,-88,5
6750,11,5,-91,5
6751,6,5,-91,5
6752,1,5,-91,5
6753,16,5,-91,5
6754,21,5,-91,5
6755,14,5,-91,5
6756,9,5,-91,5
6757,4,5,-91,5
6758,19,5,-91,5
6759,24,5,-91,5
6760,-1,5,-91,5
6761,26,5,-91,5
6762,3,5,-18,1
6763,8,5,-18,1
6764,13,5,-18,1
6765,18,5,-18,1
6766,23,5,-18,1
6767,17,5,-93,5
6768,12,5,-93,5
6769,7,5,-93,5
6770,2,5,-93,5
6771,-2,5,-18,1
6772,-6,5,-87,5
6773,3,1,-94,5
6774,4,1,-94,5
6775,2,1,-94,5
6776,1,1,-94,5
6777,14,5,-18,1
6778,9,5,-18,1
6779,4,5,-18,1
6780,19,5,-18,1
6781,24,5,-18,1
6782,18,5,-93,5
6783,13,5,-93,5
6784,8,5,-93,5
6785,23,5,-93,5
6786,27,5,-18,1
6787,31,5,-87,5
6788,-2,1,-84,5
6789,-2,1,-78,5
6790,-7,5,-82,5
6791,-3,5,-17,1
6792,-7,5,-88,5
6793,-4,5,-86,5
6794,0,1,-89,5
6795,-8,5,-83,5
6796,-11,5,-79,5
6797,-14,5,-15,1
6798,3,5,-93,5
6799,-1,5,-18,1
6800,-1,1,-87,5
6801,-9,5,-84,5
6802,-12,5,-16,1
6803,-8,5,-17,1
6804,-1,1,-89,5
6805,-2,5,-93,5
6806,-9,5,-86,5
6807,-6,5,-18,1
6808,-13,5,-83,5
6809,-2,1,-87,5
6810,-1,1,-88,5
6811,28,5,-17,1
6812,32,5,-82,5
6813,7,1,-78,5
6814,36,5,-79,5
6815,39,5,-15,1
6816,33,5,-83,5
6817,29,5,-86,5
6818,5,1,-89,5
6819,22,5,-93,5
6820,26,5,-18,1
6821,6,1,-87,5
6822,34,5,-84,5
6823,37,5,-16,1
6824,33,5,-17,1
6825,7,1,-84,5
6826,32,5,-88,5
6827,-4,5,-18,1
6828,-8,5,-87,5
6829,29,5,-18,1
6830,33,5,-87,5
6831,-9,5,-17,1
6832,-13,5,-82,5
6833,-6,5,-89,5
6834,-2,1,-86,5
6835,-3,5,-93,5
6836,-7,5,-18,1
6837,6,1,-89,5
6838,34,5,-86,5
6839,27,5,-93,5
6840,31,5,-18,1
6841,38,5,-83,5
6842,7,1,-87,5
6843,6,1,-88,5
6844,34,5,-17,1
6845,31,5,-89,5
6846,28,5,-93,5
6847,38,5,-82,5
6848,7,1,-86,5
6849,32,5,-18,1
6850,3,1,-17,1
6851,4,1,-17,1
6852,2,1,-17,1
6853,5,1,-17,1
6854,1,1,-17,1
6855,0,1,-17,1
6856,11,5,-88,5
6857,6,5,-88,5
6858,1,5,-88,5
6859,-4,5,-88,5
6860,16,5,-88,5
6861,21,5,-88,5
6862,22,5,-89,5
6863,17,5,-89,5
6864,12,5,-89,5
6865,7,5,-89,5
6866,2,5,-89,5
6867,-3,5,-89,5
6868,3,5,-92,5
6869,-2,5,-92,5
6870,8,5,-92,5
6871,13,5,-92,5
6872,18,5,-92,5
6873,3,5,-89,5
6874,8,5,-89,5
6875,13,5,-89,5
6876,18,5,-89,5
6877,23,5,-89,5
6878,28,5,-89,5
6879,14,5,-92,5
6880,9,5,-92,5
6881,4,5,-92,5
6882,-1,5,-92,5
6883,19,5,-92,5
6884,24,5,-92,5
6885,14,5,-88,5
6886,9,5,-88,5
6887,4,5,-88,5
6888,19,5,-88,5
6889,24,5,-88,5
6890,29,5,-88,5
6891,11,5,-92,5
6892,6,5,-92,5
6893,1,5,-92,5
6894,16,5,-92,5
6895,21,5,-92,5
6896,26,5,-92,5
6897,22,5,-92,5
6898,17,5,-92,5
6899,12,5,-92,5
6900,7,5,-92,5
6901,27,5,-92,5
6902,-1,5,-88,5
6903,3,5,-91,5
6904,8,5,-91,5
6905,13,5,-91,5
6906,18,5,-91,5
6907,23,5,-91,5
6908,28,5,-91,5
6909,-2,5,-91,5
6910,-6,5,-88,5
6911,17,5,-91,5
6912,12,5,-91,5
6913,7,5,-91,5
6914,2,5,-91,5
6915,-3,5,-91,5
6916,22,5,-91,5
6917,26,5,-88,5
6918,31,5,-88,5
6919,27,5,-91,5
6920,-7,5,-91,5
6921,23,5,-92,5
6922,28,5,-92,5
6923,-4,5,-92,5
6924,29,5,-92,5
6925,2,5,-92,5
6926,-2,5,-89,5
6927,32,5,-91,5
6928,-6,5,-86,5
6929,-3,5,-92,5
6930,-7,5,-89,5
6931,27,5,-89,5
6932,31,5,-86,5
6933,32,5,-89,5
6934,36,5,-86,5
6935,-11,5,-86,5
6936,11,5,-19,1
6937,6,5,-19,1
6938,1,5,-19,1
6939,16,5,-19,1
6940,21,5,-19,1
6941,3,1,-91,5
6942,4,1,-91,5
6943,2,1,-91,5
6944,5,1,-91,5
6945,1,1,-91,5
6946,0,1,-91,5
6947,11,5,-94,5
6948,6,5,-94,5
6949,1,5,-94,5
6950,16,5,-94,5
6951,21,5,-94,5
6952,14,5,-94,5
6953,9,5,-94,5
6954,4,5,-94,5
6955,19,5,-94,5
6956,24,5,-94,5
6957,-1,5,-94,5
6958,-1,1,-91,5
6959,26,5,-94,5
6960,6,1,-91,5
6961,-4,5,-94,5
6962,29,5,-94,5
6963,22,5,-19,1
6964,17,5,-19,1
6965,12,5,-19,1
6966,7,5,-19,1
6967,2,5,-19,1
6968,3,1,-97,5
6969,4,1,-97,5
6970,2,1,-97,5
6971,5,1,-97,5
6972,1,1,-97,5
6973,0,1,-97,5
6974,3,1,-93,5
6975,4,1,-93,5
6976,2,1,-93,5
6977,5,1,-93,5
6978,1,1,-93,5
6979,0,1,-93,5
6980,11,5,-96,5
6981,6,5,-96,5
6982,1,5,-96,5
6983,16,5,-96,5
6984,21,5,-96,5
6985,14,5,-96,5
6986,9,5,-96,5
6987,4,5,-96,5
6988,19,5,-96,5
6989,24,5,-96,5
6990,-1,5,-96,5
6991,26,5,-96,5
6992,3,5,-19,1
6993,8,5,-19,1
6994,13,5,-19,1
6995,18,5,-19,1
6996,23,5,-19,1
6997,17,5,-98,5
6998,12,5,-98,5
6999,7,5,-98,5
7000,2,5,-98,5
7001,-2,5,-19,1
7002,-6,5,-92,5
7003,3,1,-99,5
7004,4,1,-99,5
7005,2,1,-99,5
7006,1,1,-99,5
7007,14,5,-19,1
7008,9,5,-19,1
7009,4,5,-19,1
7010,19,5,-19,1
7011,24,5,-19,1
7012,18,5,-98,5
7013,13,5,-98,5
7014,8,5,-98,5
7015,23,5,-98,5
7016,27,5,-19,1
7017,31,5,-92,5
7018,-2,1,-89,5
7019,-2,1,-83,5
7020,-7,5,-87,5
7021,-3,5,-18,1
7022,-7,5,-93,5
7023,-4,5,-91,5
7024,0,1,-94,5
7025,-8,5,-88,5
7026,-11,5,-84,5
7027,-14,5,-16,1
7028,3,5,-98,5
7029,-1,5,-19,1
7030,-1,1,-92,5
7031,-9,5,-89,5
7032,-12,5,-17,1
7033,-8,5,-18,1
7034,-1,1,-94,5
7035,-2,5,-98,5
7036,-9,5,-91,5
7037,-6,5,-19,1
7038,-13,5,-88,5
7039,-2,1,-92,5
7040,-1,1,-93,5
7041,28,5,-18,1
7042,32,5,-87,5
7043,7,1,-83,5
7044,36,5,-84,5
7045,39,5,-16,1
7046,33,5,-88,5
7047,29,5,-91,5
7048,5,1,-94,5
7049,22,5,-98,5
7050,26,5,-19,1
7051,6,1,-92,5
7052,34,5,-89,5
7053,37,5,-17,1
7054,33,5,-18,1
7055,7,1,-89,5
7056,32,5,-93,5
7057,-4,5,-19,1
7058,-8,5,-92,5
7059,29,5,-19,1
7060,33,5,-92,5
7061,-9,5,-18,1
7062,-13,5,-87,5
7063,-6,5,-94,5
7064,-2,1,-91,5
7065,-3,5,-98,5
7066,-7,5,-19,1
7067,6,1,-94,5
7068,34,5,-91,5
7069,27,5,-98,5
7070,31,5,-19,1
7071,38,5,-88,5
7072,7,1,-92,5
7073,6,1,-93,5
7074,34,5,-18,1
7075,31,5,-94,5
7076,28,5,-98,5
7077,38,5,-87,5
7078,7,1,-91,5
7079,32,5,-19,1
7080,3,1,-18,1
7081,4,1,-18,1
7082,2,1,-18,1
7083,5,1,-18,1
7084,1,1,-18,1
7085,0,1,-18,1
7086,11,5,-93,5
7087,6,5,-93,5
7088,1,5,-93,5
7089,-4,5,-93,5
7090,16,5,-93,5
7091,21,5,-93,5
7092,22,5,-94,5
7093,17,5,-94,5
7094,12,5,-94,5
7095,7,5,-94,5
7096,2,5,-94,5
7097,-3,5,-94,5
7098,3,5,-97,5
7099,-2,5,-97,5
7100,8,5,-97,5
7101,13,5,-97,5
7102,18,5,-97,5
7103,3,5,-94,5
7104,8,5,-94,5
7105,13,5,-94,5
7106,18,5,-94,5
7107,23,5,-94,5
7108,28,5,-94,5
7109,14,5,-97,5
7110,9,5,-97,5
7111,4,5,-97,5
7112,-1,5,-97,5
7113,19,5,-97,5
7114,24,5,-97,5
7115,14,5,-93,5
7116,9,5,-93,5
7117,4,5,-93,5
7118,19,5,-93,5
7119,24,5,-93,5
7120,29,5,-93,5
7121,11,5,-97,5
7122,6,5,-97,5
7123,1,5,-97,5
7124,16,5,-97,5
7125,21,5,-97,5
7126,26,5,-97,5
7127,22,5,-97,5
7128,17,5,-97,5
7129,12,5,-97,5
7130,7,5,-97,5
7131,27,5,-97,5
7132,-1,5,-93,5
7133,3,5,-96,5
7134,8,5,-96,5
7135,13,5,-96,5
7136,18,5,-96,5
7137,23,5,-96,5
7138,28,5,-96,5
7139,-2,5,-96,5
7140,-6,5,-93,5
7141,17,5,-96,5
7142,12,5,-96,5
7143,7,5,-96,5
7144,2,5,-96,5
7145,-3,5,-96,5
7146,22,5,-96,5
7147,26,5,-93,5
7148,31,5,-93,5
7149,27,5,-96,5
7150,-7,5,-96,5
7151,23,5,-97,5
7152,28,5,-97,5
7153,-4,5,-97,5
7154,29,5,-97,5
7155,2,5,-97,5
7156,-2,5,-94,5
7157,32,5,-96,5
7158,-6,5,-91,5
7159,-3,5,-97,5
7160,-7,5,-94,5
7161,27,5,-94,5
7162,31,5,-91,5
7163,32,5,-94,5
7164,36,5,-91,5
7165,-11,5,-91,5
7166,11,5,-20,1
7167,6,5,-20,1
7168,1,5,-20,1
7169,16,5,-20,1
7170,21,5,-20,1
7171,3,1,-96,5
7172,4,1,-96,5
7173,2,1,-96,5
7174,5,1,-96,5
7175,1,1,-96,5
7176,0,1,-96,5
7177,11,5,-99,5
7178,6,5,-99,5
7179,1,5,-99,5
7180,16,5,-99,5
7181,21,5,-99,5
7182,14,5,-99,5
7183,9,5,-99,5
7184,4,5,-99,5
7185,19,5,-99,5
7186,24,5,-99,5
7187,-1,5,-99,5
7188,-1,1,-96,5
7189,26,5,-99,5
7190,6,1,-96,5
7191,-4,5,-99,5
7192,29,5,-99,5
7193,22,5,-20,1
7194,17,5,-20,1
7195,12,5,-20,1
7196,7,5,-20,1
7197,2,5,-20,1
7198,3,1,-102,5
7199,4,1,-102,5
7200,2,1,-102,5
7201,5,1,-102,5
7202,1,1,-102,5
7203,0,1,-102,5
7204,3,1,-98,5
7205,4,1,-98,5
7206,2,1,-98,5
7207,5,1,-98,5
7208,1,1,-98,5
7209,0,1,-98,5
7210,11,5,-101,5
7211,6,5,-101,5
7212,1,5,-101,5
7213,16,5,-101,5
7214,21,5,-101,5
7215,14,5,-101,5
7216,9,5,-101,5
7217,4,5,-101,5
7218,19,5,-101,5
7219,24,5,-101,5
7220,-1,5,-101,5
7221,26,5,-101,5
7222,3,5,-20,1
7223,8,5,-20,1
7224,13,5,-20,1
7225,18,5,-20,1
7226,23,5,-20,1
7227,17,5,-103,5
7228,12,5,-103,5
7229,7,5,-103,5
7230,2,5,-103,5
7231,-2,5,-20,1
7232,-6,5,-97,5
7233,3,1,-104,5
7234,4,1,-104,5
7235,2,1,-104,5
7236,1,1,-104,5
7237,14,5,-20,1
7238,9,5,-20,1
7239,4,5,-20,1
7240,19,5,-20,1
7241,24,5,-20,1
7242,18,5,-103,5
7243,13,5,-103,5
7244,8,5,-103,5
7245,23,5,-103,5
7246,27,5,-20,1
7247,31,5,-97,5
7248,-2,1,-94,5
7249,-2,1,-88,5
7250,-7,5,-92,5
7251,-3,5,-19,1
7252,-7,5,-98,5
7253,-4,5,-96,5
7254,0,1,-99,5
7255,-8,5,-93,5
7256,-11,5,-89,5
7257,-14,5,-17,1
7258,3,5,-103,5
7259,-1,5,-20,1
7260,-1,1,-97,5
7261,-9,5,-94,5
7262,-12,5,-18,1
7263,-8,5,-19,1
7264,-1,1,-99,5
7265,-2,5,-103,5
7266,-9,5,-96,5
7267,-6,5,-20,1
7268,-13,5,-93,5
7269,-2,1,-97,5
7270,-1,1,-98,5
7271,28,5,-19,1
7272,32,5,-92,5
7273,7,1,-88,5
7274,36,5,-89,5
7275,39,5,-17,1
7276,33,5,-93,5
7277,29,5,-96,5
7278,5,1,-99,5
7279,22,5,-103,5
7280,26,5,-20,1
7281,6,1,-97,5
7282,34,5,-94,5
7283,37,5,-18,1
7284,33,5,-19,1
7285,7,1,-94,5
7286,32,5,-98,5
7287,-4,5,-20,1
7288,-8,5,-97,5
7289,29,5,-20,1
7290,33,5,-97,5
7291,-9,5,-19,1
7292,-13,5,-92,5
7293,-6,5,-99,5
7294,-2,1,-96,5
7295,-3,5,-103,5
7296,-7,5,-20,1
7297,6,1,-99,5
7298,34,5,-96,5
7299,27,5,-103,5
7300,31,5,-20,1
7301,38,5,-93,5
7302,7,1,-97,5
7303,6,1,-98,5
7304,34,5,-19,1
7305,31,5,-99,5
7306,28,5,-103,5
7307,38,5,-92,5
7308,7,1,-96,5
7309,32,5,-20,1
7310,3,1,-19,1
7311,4,1,-19,1
7312,2,1,-19,1
7313,5,1,-19,1
7314,1,1,-19,1
7315,0,1,-19,1
7316,11,5,-98,5
7317,6,5,-98,5
7318,1,5,-98,5
7319,-4,5,-98,5
7320,16,5,-98,5
7321,21,5,-98,5
7322,22,5,-99,5
7323,17,5,-99,5
7324,12,5,-99,5
7325,7,5,-99,5
7326,2,5,-99,5
7327,-3,5,-99,5
7328,3,5,-102,5
7329,-2,5,-102,5
7330,8,5,-102,5
7331,13,5,-102,5
7332,18,5,-102,5
7333,3,5,-99,5
7334,8,5,-99,5
7335,13,5,-99,5
7336,18,5,-99,5
7337,23,5,-99,5
7338,28,5,-99,5
7339,14,5,-102,5
7340,9,5,-102,5
7341,4,5,-102,5
7342,-1,5,-102,5
7343,19,5,-102,5
7344,24,5,-102,5
7345,14,5,-98,5
7346,9,5,-98,5
7347,4,5,-98,5
7348,19,5,-98,5
7349,24,5,-98,5
7350,29,5,-98,5
7351,11,5,-102,5
7352,6,5,-102,5
7353,1,5,-102,5
7354,16,5,-102,5
7355,21,5,-102,5
7356,26,5,-102,5
7357,22,5,-102,5
7358,17,5,-102,5
7359,12,5,-102,5
7360,7,5,-102,5
7361,27,5,-102,5
7362,-1,5,-98,5
7363,3,5,-101,5
7364,8,5,-101,5
7365,13,5,-101,5
7366,18,5,-101,5
7367,23,5,-101,5
7368,28,5,-101,5
7369,-2,5,-101,5
7370,-6,5,-98,5
7371,17,5,-101,5
7372,12,5,-101,5
7373,7,5,-101,5
7374,2,5,-101,5
7375,-3,5,-101,5
7376,22,5,-101,5
7377,26,5,-98,5
7378,31,5,-98,5
7379,27,5,-101,5
7380,-7,5,-101,5
7381,23,5,-102,5
7382,28,5,-102,5
7383,-4,5,-102,5
7384,29,5,-102,5
7385,2,5,-102,5
7386,-2,5,-99,5
7387,32,5,-101,5
7388,-6,5,-96,5
7389,-3,5,-102,5
7390,-7,5,-99,5
7391,27,5,-99,5
7392,31,5,-96,5
7393,32,5,-99,5
7394,36,5,-96,5
7395,-11,5,-96,5
7396,11,5,-21,1
7397,6,5,-21,1
7398,1,5,-21,1
7399,16,5,-21,1
7400,21,5,-21,1
7401,3,1,-103,5
7402,4,1,-103,5
7403,2,1,-103,5
7404,5,1,-103,5
7405,1,1,-103,5
7406,0,1,-103,5
7407,11,5,-106,5
7408,6,5,-106,5
7409,1,5,-106,5
7410,16,5,-106,5
7411,21,5,-106,5
7412,14,5,-106,5
7413,9,5,-106,5
7414,4,5,-106,5
7415,19,5,-106,5
7416,24,5,-106,5
7417,-1,5,-106,5
7418,26,5,-106,5
7419,3,1,-101,5
7420,4,1,-101,5
7421,2,1,-101,5
7422,5,1,-101,5
7423,1,1,-101,5
7424,0,1,-101,5
7425,11,5,-104,5
7426,6,5,-104,5
7427,1,5,-104,5
7428,16,5,-104,5
7429,21,5,-104,5
7430,14,5,-104,5
7431,9,5,-104,5
7432,4,5,-104,5
7433,19,5,-104,5
7434,24,5,-104,5
7435,-1,5,-104,5
7436,-1,1,-101,5
7437,26,5,-104,5
7438,6,1,-101,5
7439,-4,5,-104,5
7440,29,5,-104,5
7441,22,5,-21,1
7442,17,5,-21,1
7443,12,5,-21,1
7444,7,5,-21,1
7445,2,5,-21,1
7446,3,1,-107,5
7447,4,1,-107,5
7448,2,1,-107,5
7449,5,1,-107,5
7450,1,1,-107,5
7451,0,1,-107,5
7452,3,5,-21,1
7453,8,5,-21,1
7454,13,5,-21,1
7455,18,5,-21,1
7456,23,5,-21,1
7457,17,5,-108,5
7458,12,5,-108,5
7459,7,5,-108,5
7460,2,5,-108,5
7461,-2,5,-21,1
7462,-6,5,-102,5
7463,3,1,-109,5
7464,4,1,-109,5
7465,2,1,-109,5
7466,1,1,-109,5
7467,14,5,-21,1
7468,9,5,-21,1
7469,4,5,-21,1
7470,19,5,-21,1
7471,24,5,-21,1
7472,18,5,-108,5
7473,13,5,-108,5
7474,8,5,-108,5
7475,23,5,-108,5
7476,27,5,-21,1
7477,31,5,-102,5
7478,-2,1,-99,5
7479,-2,1,-93,5
7480,-7,5,-97,5
7481,-3,5,-20,1
7482,-7,5,-103,5
7483,-4,5,-101,5
7484,0,1,-104,5
7485,-8,5,-98,5
7486,-11,5,-94,5
7487,-14,5,-18,1
7488,3,5,-108,5
7489,-1,5,-21,1
7490,-1,1,-102,5
7491,-9,5,-99,5
7492,-12,5,-19,1
7493,-8,5,-20,1
7494,-1,1,-103,5
7495,-1,1,-104,5
7496,-2,5,-108,5
7497,-9,5,-101,5
7498,-6,5,-21,1
7499,-13,5,-98,5
7500,-2,1,-102,5
7501,28,5,-20,1
7502,32,5,-97,5
7503,7,1,-93,5
7504,36,5,-94,5
7505,39,5,-18,1
7506,33,5,-98,5
7507,29,5,-101,5
7508,5,1,-104,5
7509,22,5,-108,5
7510,26,5,-21,1
7511,6,1,-102,5
7512,34,5,-99,5
7513,37,5,-19,1
7514,33,5,-20,1
7515,7,1,-99,5
7516,32,5,-103,5
7517,-4,5,-21,1
7518,-8,5,-102,5
7519,29,5,-21,1
7520,33,5,-102,5
7521,-9,5,-20,1
7522,-13,5,-97,5
7523,-6,5,-104,5
7524,-2,1,-101,5
7525,-3,5,-108,5
7526,-7,5,-21,1
7527,6,1,-103,5
7528,34,5,-20,1
7529,31,5,-104,5
7530,28,5,-108,5
7531,38,5,-97,5
7532,7,1,-101,5
7533,32,5,-21,1
7534,6,1,-104,5
7535,34,5,-101,5
7536,27,5,-108,5
7537,31,5,-21,1
7538,38,5,-98,5
7539,7,1,-102,5
7540,3,1,-20,1
7541,4,1,-20,1
7542,2,1,-20,1
7543,5,1,-20,1
7544,1,1,-20,1
7545,0,1,-20,1
7546,11,5,-103,5
7547,6,5,-103,5
7548,1,5,-103,5
7549,-4,5,-103,5
7550,16,5,-103,5
